film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id,rented_last_month
661,6,6,07,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9,0
661,5,5,08,2005,1,5,4.99,157,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",9,0
674,4,4,07,2005,1,3,0.99,99,PG,"Trailers,Commentaries",9,0
674,4,4,08,2005,1,3,0.99,99,PG,"Trailers,Commentaries",9,0
689,1,1,05,2005,1,5,2.99,137,PG,Commentaries,9,0
689,1,1,06,2005,1,5,2.99,137,PG,Commentaries,9,0
689,7,7,07,2005,1,5,2.99,137,PG,Commentaries,9,0
689,8,8,08,2005,1,5,2.99,137,PG,Commentaries,9,0
689,1,1,02,2006,1,5,2.99,137,PG,Commentaries,9,1
705,1,1,05,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9,0
705,2,2,06,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9,0
705,5,5,07,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9,0
705,5,5,08,2005,1,4,2.99,88,R,"Commentaries,Deleted Scenes",9,0
726,1,1,05,2005,1,7,2.99,61,PG-13,Commentaries,9,0
726,1,1,06,2005,1,7,2.99,61,PG-13,Commentaries,9,0
726,3,3,07,2005,1,7,2.99,61,PG-13,Commentaries,9,0
726,5,5,08,2005,1,7,2.99,61,PG-13,Commentaries,9,0
738,4,4,05,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
738,6,6,06,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
738,11,11,07,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
738,12,12,08,2005,1,3,0.99,178,PG-13,"Deleted Scenes,Behind the Scenes",9,0
769,1,1,06,2005,1,5,4.99,151,PG-13,Trailers,9,0
769,2,2,07,2005,1,5,4.99,151,PG-13,Trailers,9,0
769,3,3,08,2005,1,5,4.99,151,PG-13,Trailers,9,0
770,3,3,05,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
770,3,3,06,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
770,4,4,07,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
770,5,5,08,2005,1,5,2.99,147,G,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
789,6,6,06,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
789,14,14,07,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
789,8,8,08,2005,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
789,2,2,02,2006,1,7,2.99,79,PG-13,"Trailers,Commentaries,Behind the Scenes",9,1
792,3,3,05,2005,1,7,2.99,154,PG-13,Commentaries,9,0
792,3,3,06,2005,1,7,2.99,154,PG-13,Commentaries,9,0
792,6,6,07,2005,1,7,2.99,154,PG-13,Commentaries,9,0
792,2,2,08,2005,1,7,2.99,154,PG-13,Commentaries,9,0
792,1,1,02,2006,1,7,2.99,154,PG-13,Commentaries,9,1
821,1,1,06,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
821,6,6,07,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
821,5,5,08,2005,1,6,0.99,184,NC-17,"Trailers,Deleted Scenes",9,0
845,1,1,05,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
845,1,1,06,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
845,7,7,07,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
845,11,11,08,2005,1,7,4.99,48,NC-17,"Deleted Scenes,Behind the Scenes",9,0
900,1,1,05,2005,1,6,2.99,136,R,"Behind the Scenes",9,0
900,2,2,06,2005,1,6,2.99,136,R,"Behind the Scenes",9,0
900,6,6,07,2005,1,6,2.99,136,R,"Behind the Scenes",9,0
900,5,5,08,2005,1,6,2.99,136,R,"Behind the Scenes",9,0
908,1,1,05,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
908,3,3,06,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
908,7,7,07,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
908,5,5,08,2005,1,3,4.99,110,G,"Commentaries,Behind the Scenes",9,0
929,1,1,05,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
929,1,1,06,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
929,6,6,07,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
929,5,5,08,2005,1,5,4.99,128,PG-13,"Trailers,Commentaries,Behind the Scenes",9,0
947,1,1,05,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
947,1,1,06,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
947,3,3,07,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
947,2,2,08,2005,1,5,0.99,59,PG-13,"Commentaries,Deleted Scenes",9,0
957,1,1,06,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
957,5,5,07,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
957,6,6,08,2005,1,7,4.99,80,G,"Deleted Scenes,Behind the Scenes",9,0
961,3,3,05,2005,1,7,4.99,161,R,Commentaries,9,0
961,5,5,06,2005,1,7,4.99,161,R,Commentaries,9,0
961,7,7,07,2005,1,7,4.99,161,R,Commentaries,9,0
961,8,8,08,2005,1,7,4.99,161,R,Commentaries,9,0
971,3,3,05,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
971,4,4,06,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
971,7,7,07,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
971,4,4,08,2005,1,4,4.99,109,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",9,0
984,1,1,05,2005,1,3,2.99,126,NC-17,Commentaries,9,0
984,2,2,06,2005,1,3,2.99,126,NC-17,Commentaries,9,0
984,4,4,07,2005,1,3,2.99,126,NC-17,Commentaries,9,0
984,2,2,08,2005,1,3,2.99,126,NC-17,Commentaries,9,0
46,1,1,05,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
46,2,2,06,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
46,5,5,07,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
46,3,3,08,2005,1,3,4.99,108,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
106,1,1,06,2005,1,4,2.99,61,G,Trailers,10,0
106,4,4,07,2005,1,4,2.99,61,G,Trailers,10,0
106,2,2,08,2005,1,4,2.99,61,G,Trailers,10,0
117,3,3,05,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
117,3,3,06,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
117,11,11,07,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
117,6,6,08,2005,1,6,4.99,135,NC-17,"Trailers,Deleted Scenes",10,0
141,1,1,05,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
141,2,2,06,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
141,7,7,07,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
141,6,6,08,2005,1,6,4.99,185,PG-13,"Deleted Scenes,Behind the Scenes",10,0
189,2,2,06,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
189,5,5,07,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
189,7,7,08,2005,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,0
189,2,2,02,2006,1,3,0.99,139,NC-17,"Trailers,Deleted Scenes",10,1
200,2,2,05,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
200,3,3,06,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
200,13,12,07,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
200,8,8,08,2005,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
200,1,1,02,2006,1,7,0.99,133,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,1
211,1,1,05,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
211,2,2,06,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
211,4,4,07,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
211,2,2,08,2005,1,7,4.99,165,PG-13,"Commentaries,Behind the Scenes",10,0
215,1,1,05,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
215,1,1,06,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
215,7,7,07,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
215,9,9,08,2005,1,4,4.99,57,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
227,1,1,05,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10,0
227,4,4,06,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10,0
227,7,7,07,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10,0
227,6,6,08,2005,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10,0
227,1,1,02,2006,1,4,4.99,88,R,"Commentaries,Deleted Scenes",10,1
232,1,1,05,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
232,2,2,06,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
232,4,4,07,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
232,8,8,08,2005,1,7,2.99,147,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
236,3,3,06,2005,1,4,2.99,100,R,"Trailers,Commentaries",10,0
236,7,7,07,2005,1,4,2.99,100,R,"Trailers,Commentaries",10,0
236,4,4,08,2005,1,4,2.99,100,R,"Trailers,Commentaries",10,0
236,1,1,02,2006,1,4,2.99,100,R,"Trailers,Commentaries",10,1
264,1,1,05,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10,0
264,2,2,06,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10,0
264,3,3,07,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10,0
264,2,2,08,2005,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10,0
264,1,1,02,2006,1,6,2.99,101,G,"Commentaries,Deleted Scenes",10,1
281,3,3,06,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10,0
281,6,6,07,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10,0
281,9,9,08,2005,1,6,0.99,143,G,"Trailers,Behind the Scenes",10,0
281,1,1,02,2006,1,6,0.99,143,G,"Trailers,Behind the Scenes",10,1
302,3,3,06,2005,1,5,2.99,131,G,Commentaries,10,0
302,8,7,07,2005,1,5,2.99,131,G,Commentaries,10,0
302,8,8,08,2005,1,5,2.99,131,G,Commentaries,10,0
306,1,1,05,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10,0
306,2,2,06,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10,0
306,4,4,07,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10,0
306,4,4,08,2005,1,3,0.99,104,PG-13,"Trailers,Deleted Scenes",10,0
310,2,2,07,2005,1,5,4.99,158,R,"Commentaries,Deleted Scenes",10,0
310,3,3,08,2005,1,5,4.99,158,R,"Commentaries,Deleted Scenes",10,0
316,1,1,06,2005,1,5,4.99,173,R,Trailers,10,0
316,2,2,07,2005,1,5,4.99,173,R,Trailers,10,0
316,4,4,08,2005,1,5,4.99,173,R,Trailers,10,0
331,4,4,05,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10,0
331,6,6,06,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10,0
331,11,11,07,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10,0
331,11,11,08,2005,1,6,2.99,90,NC-17,"Trailers,Commentaries,Behind the Scenes",10,0
352,1,1,05,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10,0
352,1,1,06,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10,0
352,3,3,07,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10,0
352,6,6,08,2005,1,4,0.99,176,PG-13,"Commentaries,Behind the Scenes",10,0
362,2,2,07,2005,1,7,2.99,115,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
362,3,3,08,2005,1,7,2.99,115,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
381,1,1,06,2005,1,7,4.99,150,R,Trailers,10,0
381,6,6,07,2005,1,7,4.99,150,R,Trailers,10,0
381,7,7,08,2005,1,7,4.99,150,R,Trailers,10,0
382,4,4,05,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10,0
382,6,6,06,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10,0
382,13,13,07,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10,0
382,9,9,08,2005,1,3,0.99,137,PG,"Trailers,Deleted Scenes",10,0
387,3,3,05,2005,1,7,0.99,100,G,"Behind the Scenes",10,0
387,4,4,06,2005,1,7,0.99,100,G,"Behind the Scenes",10,0
387,10,10,07,2005,1,7,0.99,100,G,"Behind the Scenes",10,0
387,8,8,08,2005,1,7,0.99,100,G,"Behind the Scenes",10,0
406,2,2,05,2005,1,5,0.99,181,R,"Behind the Scenes",10,0
406,4,4,06,2005,1,5,0.99,181,R,"Behind the Scenes",10,0
406,9,9,07,2005,1,5,0.99,181,R,"Behind the Scenes",10,0
406,7,7,08,2005,1,5,0.99,181,R,"Behind the Scenes",10,0
408,1,1,05,2005,1,4,4.99,69,R,"Trailers,Commentaries",10,0
408,2,2,06,2005,1,4,4.99,69,R,"Trailers,Commentaries",10,0
408,10,10,07,2005,1,4,4.99,69,R,"Trailers,Commentaries",10,0
408,9,9,08,2005,1,4,4.99,69,R,"Trailers,Commentaries",10,0
438,1,1,06,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10,0
438,6,6,07,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10,0
438,8,8,08,2005,1,3,2.99,68,NC-17,"Trailers,Behind the Scenes",10,0
447,2,2,05,2005,1,5,2.99,131,R,"Deleted Scenes",10,0
447,3,3,06,2005,1,5,2.99,131,R,"Deleted Scenes",10,0
447,8,8,07,2005,1,5,2.99,131,R,"Deleted Scenes",10,0
447,11,11,08,2005,1,5,2.99,131,R,"Deleted Scenes",10,0
483,1,1,05,2005,1,3,2.99,171,NC-17,Commentaries,10,0
483,2,2,06,2005,1,3,2.99,171,NC-17,Commentaries,10,0
483,7,7,07,2005,1,3,2.99,171,NC-17,Commentaries,10,0
483,7,7,08,2005,1,3,2.99,171,NC-17,Commentaries,10,0
507,1,1,06,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10,0
507,2,2,07,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10,0
507,3,3,08,2005,1,4,0.99,113,NC-17,"Deleted Scenes",10,0
508,1,1,06,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10,0
508,6,6,07,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10,0
508,3,3,08,2005,1,6,4.99,144,PG-13,"Trailers,Behind the Scenes",10,0
546,1,1,05,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10,0
546,2,2,06,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10,0
546,5,5,07,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10,0
546,6,6,08,2005,1,7,2.99,98,PG-13,"Trailers,Commentaries,Deleted Scenes",10,0
556,1,1,05,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10,0
556,2,2,06,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10,0
556,9,9,07,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10,0
556,10,10,08,2005,1,6,4.99,127,PG-13,"Behind the Scenes",10,0
560,2,2,05,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10,0
560,3,3,06,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10,0
560,9,9,07,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10,0
560,5,5,08,2005,1,6,0.99,62,NC-17,"Commentaries,Deleted Scenes",10,0
563,4,4,05,2005,1,6,4.99,165,R,Commentaries,10,0
563,5,5,06,2005,1,6,4.99,165,R,Commentaries,10,0
563,11,11,07,2005,1,6,4.99,165,R,Commentaries,10,0
563,10,9,08,2005,1,6,4.99,165,R,Commentaries,10,0
591,1,1,06,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10,0
591,5,5,07,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10,0
591,3,3,08,2005,1,6,4.99,182,PG,"Commentaries,Behind the Scenes",10,0
596,1,1,05,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10,0
596,3,3,06,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10,0
596,11,11,07,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10,0
596,6,6,08,2005,1,4,4.99,171,PG-13,"Behind the Scenes",10,0
597,1,1,05,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10,0
597,2,2,06,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10,0
597,4,4,07,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10,0
597,5,5,08,2005,1,5,4.99,184,G,"Trailers,Deleted Scenes",10,0
597,1,1,02,2006,1,5,4.99,184,G,"Trailers,Deleted Scenes",10,1
614,1,1,05,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
614,4,4,06,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
614,11,11,07,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
614,6,6,08,2005,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10,0
614,1,1,02,2006,1,5,4.99,178,PG-13,"Trailers,Commentaries,Behind the Scenes",10,1
624,2,2,05,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
624,4,4,06,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
624,10,10,07,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
624,9,9,08,2005,1,3,4.99,149,PG,"Trailers,Deleted Scenes,Behind the Scenes",10,0
646,4,4,05,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10,0
646,4,4,06,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10,0
646,9,9,07,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10,0
646,6,5,08,2005,1,6,0.99,169,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",10,0
654,2,2,05,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
654,2,2,06,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
654,6,6,07,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
654,5,5,08,2005,1,4,4.99,93,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
684,1,1,05,2005,1,4,2.99,173,NC-17,Commentaries,10,0
684,1,1,06,2005,1,4,2.99,173,NC-17,Commentaries,10,0
684,2,2,07,2005,1,4,2.99,173,NC-17,Commentaries,10,0
684,3,3,08,2005,1,4,2.99,173,NC-17,Commentaries,10,0
699,3,3,07,2005,1,7,4.99,106,PG,Trailers,10,0
699,2,2,08,2005,1,7,4.99,106,PG,Trailers,10,0
746,1,1,05,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
746,3,3,06,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
746,8,8,07,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
746,6,6,08,2005,1,3,0.99,118,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
747,1,1,05,2005,1,5,0.99,171,R,"Deleted Scenes,Behind the Scenes",10,0
747,4,4,06,2005,1,5,0.99,171,R,"Deleted Scenes,Behind the Scenes",10,0
747,7,7,07,2005,1,5,0.99,171,R,"Deleted Scenes,Behind the Scenes",10,0
747,7,7,08,2005,1,5,0.99,171,R,"Deleted Scenes,Behind the Scenes",10,0
762,1,1,05,2005,1,6,0.99,154,G,"Deleted Scenes,Behind the Scenes",10,0
762,1,1,06,2005,1,6,0.99,154,G,"Deleted Scenes,Behind the Scenes",10,0
762,7,7,07,2005,1,6,0.99,154,G,"Deleted Scenes,Behind the Scenes",10,0
762,4,4,08,2005,1,6,0.99,154,G,"Deleted Scenes,Behind the Scenes",10,0
781,3,3,07,2005,1,4,4.99,127,R,"Deleted Scenes",10,0
781,2,2,08,2005,1,4,4.99,127,R,"Deleted Scenes",10,0
807,2,2,05,2005,1,4,0.99,87,NC-17,"Deleted Scenes,Behind the Scenes",10,0
807,4,4,06,2005,1,4,0.99,87,NC-17,"Deleted Scenes,Behind the Scenes",10,0
807,7,7,07,2005,1,4,0.99,87,NC-17,"Deleted Scenes,Behind the Scenes",10,0
807,8,8,08,2005,1,4,0.99,87,NC-17,"Deleted Scenes,Behind the Scenes",10,0
835,5,5,06,2005,1,6,2.99,112,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
835,10,10,07,2005,1,6,2.99,112,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
835,12,12,08,2005,1,6,2.99,112,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
840,3,3,06,2005,1,5,0.99,75,R,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
840,4,4,07,2005,1,5,0.99,75,R,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
840,7,7,08,2005,1,5,0.99,75,R,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
842,1,1,05,2005,1,4,2.99,113,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
842,2,2,06,2005,1,4,2.99,113,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
842,5,5,07,2005,1,4,2.99,113,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
842,4,4,08,2005,1,4,2.99,113,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
842,1,1,02,2006,1,4,2.99,113,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,1
861,2,2,05,2005,1,3,4.99,111,R,Commentaries,10,0
861,3,3,06,2005,1,3,4.99,111,R,Commentaries,10,0
861,9,9,07,2005,1,3,4.99,111,R,Commentaries,10,0
861,5,5,08,2005,1,3,4.99,111,R,Commentaries,10,0
861,2,2,02,2006,1,3,4.99,111,R,Commentaries,10,1
919,1,1,06,2005,1,3,4.99,82,G,"Trailers,Commentaries,Deleted Scenes",10,0
919,6,6,07,2005,1,3,4.99,82,G,"Trailers,Commentaries,Deleted Scenes",10,0
919,5,5,08,2005,1,3,4.99,82,G,"Trailers,Commentaries,Deleted Scenes",10,0
934,1,1,06,2005,1,7,4.99,122,NC-17,"Deleted Scenes,Behind the Scenes",10,0
934,5,5,07,2005,1,7,4.99,122,NC-17,"Deleted Scenes,Behind the Scenes",10,0
934,3,3,08,2005,1,7,4.99,122,NC-17,"Deleted Scenes,Behind the Scenes",10,0
941,4,4,05,2005,1,4,4.99,145,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
941,5,5,06,2005,1,4,4.99,145,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
941,10,10,07,2005,1,4,4.99,145,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
941,10,10,08,2005,1,4,4.99,145,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
949,3,3,05,2005,1,6,0.99,157,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
949,3,3,06,2005,1,6,0.99,157,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
949,7,7,07,2005,1,6,0.99,157,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
949,8,8,08,2005,1,6,0.99,157,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,0
949,1,1,02,2006,1,6,0.99,157,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",10,1
956,1,1,05,2005,1,7,4.99,107,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
956,3,3,06,2005,1,7,4.99,107,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
956,7,7,07,2005,1,7,4.99,107,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
956,4,4,08,2005,1,7,4.99,107,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",10,0
956,1,1,02,2006,1,7,4.99,107,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",10,1
976,2,2,05,2005,1,6,0.99,111,R,"Commentaries,Deleted Scenes",10,0
976,3,3,06,2005,1,6,0.99,111,R,"Commentaries,Deleted Scenes",10,0
976,10,10,07,2005,1,6,0.99,111,R,"Commentaries,Deleted Scenes",10,0
976,8,8,08,2005,1,6,0.99,111,R,"Commentaries,Deleted Scenes",10,0
2,2,2,07,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",11,0
2,4,4,08,2005,1,3,4.99,48,G,"Trailers,Deleted Scenes",11,0
2,1,1,02,2006,1,3,4.99,48,G,"Trailers,Deleted Scenes",11,1
4,2,2,05,2005,1,5,2.99,117,G,"Commentaries,Behind the Scenes",11,0
4,2,2,06,2005,1,5,2.99,117,G,"Commentaries,Behind the Scenes",11,0
4,12,12,07,2005,1,5,2.99,117,G,"Commentaries,Behind the Scenes",11,0
4,6,6,08,2005,1,5,2.99,117,G,"Commentaries,Behind the Scenes",11,0
4,1,1,02,2006,1,5,2.99,117,G,"Commentaries,Behind the Scenes",11,1
8,3,3,05,2005,1,6,4.99,54,R,Trailers,11,0
8,3,3,06,2005,1,6,4.99,54,R,Trailers,11,0
8,7,7,07,2005,1,6,4.99,54,R,Trailers,11,0
8,5,5,08,2005,1,6,4.99,54,R,Trailers,11,0
9,7,7,07,2005,1,3,2.99,114,PG-13,"Trailers,Deleted Scenes",11,0
9,5,5,08,2005,1,3,2.99,114,PG-13,"Trailers,Deleted Scenes",11,0
